id.orig_p	id.resp_p	missed_bytes	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes
46813	22	0	1	40	0	0
45287	22	0	1	40	0	0
50456	22	0	1	40	0	0
36343	22	0	1	40	0	0
60853	22	0	1	40	0	0
56939	22	0	1	40	0	0
45997	22	0	1	40	0	0
33636	22	0	1	40	0	0
59673	22	0	1	40	0	0
32786	22	0	1	40	0	0
52637	22	0	1	40	0	0
35997	22	0	1	40	0	0
46283	22	0	1	40	0	0
35420	22	0	1	40	0	0
32827	22	0	1	40	0	0
47877	22	0	1	40	0	0
40593	22	0	1	40	0	0
51279	22	0	1	40	0	0
42781	22	0	1	40	0	0
46418	22	0	1	40	0	0
53569	22	0	1	40	0	0
59122	22	0	1	40	0	0
39652	22	0	1	40	0	0
56899	22	0	1	40	0	0
40032	22	0	1	40	0	0
56840	22	0	1	40	0	0
53969	22	0	1	40	0	0
50031	22	0	1	40	0	0
34244	22	0	1	40	0	0
60278	22	0	1	40	0	0
47887	22	0	1	40	0	0
55973	22	0	1	40	0	0
47198	22	0	1	40	0	0
39800	22	0	1	40	0	0
59000	22	0	1	40	0	0
56437	22	0	1	40	0	0
60597	22	0	1	40	0	0
55329	22	0	1	40	0	0
33369	22	0	1	40	0	0
34819	22	0	1	40	0	0
58915	22	0	1	40	0	0
54219	22	0	1	40	0	0
32904	22	0	1	40	0	0
37049	22	0	1	40	0	0
45830	22	0	1	40	0	0
54869	22	0	1	40	0	0
46665	22	0	1	40	0	0
40534	22	0	1	40	0	0
60376	22	0	1	40	0	0
45999	22	0	1	40	0	0
46619	22	0	1	40	0	0
40308	22	0	1	40	0	0
34257	22	0	1	40	0	0
59634	22	0	1	40	0	0
47683	22	0	1	40	0	0
50105	22	0	1	40	0	0
34687	22	0	1	40	0	0
33782	22	0	1	40	0	0
49011	22	0	1	40	0	0
51052	22	0	1	40	0	0
39430	22	0	1	40	0	0
38117	22	0	1	40	0	0
56351	22	0	1	40	0	0
37467	22	0	1	40	0	0
47317	22	0	1	40	0	0
35176	22	0	1	40	0	0
55548	22	0	1	40	0	0
52073	22	0	1	40	0	0
33329	22	0	1	40	0	0
59637	22	0	1	40	0	0
41594	22	0	1	40	0	0
48903	22	0	1	40	0	0
40475	22	0	1	40	0	0
42843	22	0	1	40	0	0
55756	22	0	1	40	0	0
39976	22	0	1	40	0	0
52313	22	0	1	40	0	0
56479	22	0	1	40	0	0
40742	22	0	1	40	0	0
59159	22	0	1	40	0	0
41791	22	0	1	40	0	0
50633	22	0	1	40	0	0
54836	22	0	1	40	0	0
54624	22	0	1	40	0	0
60880	22	0	1	40	0	0
55767	22	0	1	40	0	0
57844	22	0	1	40	0	0
43426	22	0	1	40	0	0
37567	22	0	1	40	0	0
39526	22	0	1	40	0	0
35001	22	0	1	40	0	0
33043	22	0	1	40	0	0
57708	22	0	1	40	0	0
55927	22	0	1	40	0	0
54751	22	0	1	40	0	0
32815	22	0	1	40	0	0
47288	22	0	1	40	0	0
39580	22	0	1	40	0	0
40460	22	0	1	40	0	0
48914	22	0	1	40	0	0
57064	22	0	1	40	0	0
55161	22	0	1	40	0	0
48417	22	0	1	40	0	0
37481	22	0	1	40	0	0
41097	22	0	1	40	0	0
57067	22	0	1	40	0	0
44010	22	0	1	40	0	0
56945	22	0	1	40	0	0
60474	22	0	1	40	0	0
39755	22	0	1	40	0	0
35073	22	0	1	40	0	0
37376	22	0	1	40	0	0
47300	22	0	1	40	0	0
55784	22	0	1	40	0	0
50363	22	0	1	40	0	0
40996	22	0	1	40	0	0
54214	22	0	1	40	0	0
49830	22	0	1	40	0	0
44517	22	0	1	40	0	0
56834	22	0	1	40	0	0
60694	22	0	1	40	0	0
44475	22	0	1	40	0	0
59235	22	0	1	40	0	0
43039	22	0	1	40	0	0
41847	22	0	1	40	0	0
35936	22	0	1	40	0	0
52669	22	0	1	40	0	0
54497	22	0	1	40	0	0
49553	22	0	1	40	0	0
52925	22	0	1	40	0	0
46236	22	0	1	40	0	0
57163	22	0	1	40	0	0
55702	22	0	1	40	0	0
51412	22	0	1	40	0	0
51354	22	0	1	40	0	0
47942	22	0	1	40	0	0
49795	22	0	1	40	0	0
43680	22	0	1	40	0	0
56021	22	0	1	40	0	0
52619	22	0	1	40	0	0
53501	22	0	1	40	0	0
52671	22	0	1	40	0	0
43555	22	0	1	40	0	0
45219	22	0	1	40	0	0
55494	22	0	1	40	0	0
55856	22	0	1	40	0	0
60785	22	0	1	40	0	0
47859	22	0	1	40	0	0
56711	22	0	1	40	0	0
36966	22	0	1	40	0	0
35107	22	0	1	40	0	0
48216	22	0	1	40	0	0
47730	22	0	1	40	0	0
53856	22	0	1	40	0	0
48509	22	0	1	40	0	0
34257	22	0	1	40	0	0
57260	22	0	1	40	0	0
50482	22	0	1	40	0	0
49546	22	0	1	40	0	0
52312	22	0	1	40	0	0
34604	22	0	1	40	0	0
34718	22	0	1	40	0	0
56203	22	0	1	40	0	0
38654	22	0	1	40	0	0
58812	22	0	1	40	0	0
38611	22	0	1	40	0	0
42951	22	0	1	40	0	0
46012	22	0	1	40	0	0
60298	22	0	1	40	0	0
57926	22	0	1	40	0	0
50203	22	0	1	40	0	0
40226	22	0	1	40	0	0
43685	22	0	1	40	0	0
44477	22	0	1	40	0	0
43726	22	0	1	40	0	0
55338	22	0	1	40	0	0
48211	22	0	1	40	0	0
46069	22	0	1	40	0	0
39922	22	0	1	40	0	0
41998	22	0	1	40	0	0
51044	22	0	1	40	0	0
43650	22	0	1	40	0	0
57051	22	0	1	40	0	0
55028	22	0	1	40	0	0
48014	22	0	1	40	0	0
34627	22	0	1	40	0	0
53983	22	0	1	40	0	0
34375	22	0	1	40	0	0
50470	22	0	1	40	0	0
44056	22	0	1	40	0	0
55618	22	0	1	40	0	0
60723	22	0	1	40	0	0
59599	22	0	1	40	0	0
60959	22	0	1	40	0	0
52421	22	0	1	40	0	0
58309	22	0	1	40	0	0
45299	22	0	1	40	0	0
59775	22	0	1	40	0	0
51746	22	0	1	40	0	0
38703	22	0	1	40	0	0
46114	22	0	1	40	0	0
46105	22	0	1	40	0	0
45309	22	0	1	40	0	0
47077	22	0	1	40	0	0
54114	22	0	1	40	0	0
35251	22	0	1	40	0	0
54016	22	0	1	40	0	0
52500	22	0	1	40	0	0
54760	22	0	1	40	0	0
56366	22	0	1	40	0	0
41527	22	0	1	40	0	0
56116	22	0	1	40	0	0
43614	22	0	1	40	0	0
54175	22	0	1	40	0	0
33536	22	0	1	40	0	0
46113	22	0	1	40	0	0
48623	22	0	1	40	0	0
49864	22	0	1	40	0	0
43526	22	0	1	40	0	0
37263	22	0	1	40	0	0
49359	22	0	1	40	0	0
35995	22	0	1	40	0	0
34032	22	0	1	40	0	0
51092	22	0	1	40	0	0
37378	22	0	1	40	0	0
52319	22	0	1	40	0	0
36990	22	0	1	40	0	0
53955	22	0	1	40	0	0
41318	22	0	1	40	0	0
53422	22	0	1	40	0	0
35367	22	0	1	40	0	0
43078	22	0	1	40	0	0
36075	22	0	1	40	0	0
54060	22	0	1	40	0	0
41486	22	0	1	40	0	0
60525	22	0	1	40	0	0
51630	22	0	1	40	0	0
42651	22	0	1	40	0	0
37327	22	0	1	40	0	0
46638	22	0	1	40	0	0
52738	22	0	1	40	0	0
57328	22	0	1	40	0	0
53857	22	0	1	40	0	0
38029	22	0	1	40	0	0
38668	22	0	1	40	0	0
34951	22	0	1	40	0	0
53611	22	0	1	40	0	0
50333	22	0	1	40	0	0
54313	22	0	1	40	0	0
48945	22	0	1	40	0	0
45673	22	0	1	40	0	0
50346	22	0	1	40	0	0
43668	22	0	1	40	0	0
57500	22	0	1	40	0	0
48681	22	0	1	40	0	0
48752	22	0	1	40	0	0
48263	22	0	1	40	0	0
53063	22	0	1	40	0	0
38369	22	0	1	40	0	0
59258	22	0	1	40	0	0
51824	22	0	1	40	0	0
38932	22	0	1	40	0	0
44629	22	0	1	40	0	0
54619	22	0	1	40	0	0
53535	22	0	1	40	0	0
44267	22	0	1	40	0	0
53634	22	0	1	40	0	0
51495	22	0	1	40	0	0
51339	22	0	1	40	0	0
40218	22	0	1	40	0	0
37510	22	0	1	40	0	0
41549	22	0	1	40	0	0
47638	22	0	1	40	0	0
55092	22	0	1	40	0	0
55483	22	0	1	40	0	0
49611	22	0	1	40	0	0
51717	22	0	1	40	0	0
40534	22	0	1	40	0	0
50006	22	0	1	40	0	0
51107	22	0	1	40	0	0
60992	22	0	1	40	0	0
35180	22	0	1	40	0	0
57912	22	0	1	40	0	0
42378	22	0	1	40	0	0
34428	22	0	1	40	0	0
55417	22	0	1	40	0	0
34280	22	0	1	40	0	0
50160	22	0	1	40	0	0
44978	22	0	1	40	0	0
49716	22	0	1	40	0	0
48660	22	0	1	40	0	0
43944	22	0	1	40	0	0
39614	22	0	1	40	0	0
57141	22	0	1	40	0	0
60357	22	0	1	40	0	0
42102	22	0	1	40	0	0
46623	22	0	1	40	0	0
56091	22	0	1	40	0	0
38754	22	0	1	40	0	0
56550	22	0	1	40	0	0
60097	22	0	1	40	0	0
56985	22	0	1	40	0	0
46296	22	0	1	40	0	0
52416	22	0	1	40	0	0
38009	22	0	1	40	0	0
55417	22	0	1	40	0	0
34133	22	0	1	40	0	0
54852	22	0	1	40	0	0
46738	22	0	1	40	0	0
59837	22	0	1	40	0	0
46508	22	0	1	40	0	0
45549	22	0	1	40	0	0
60959	22	0	1	40	0	0
49989	22	0	1	40	0	0
53469	22	0	1	40	0	0
49507	22	0	1	40	0	0
54563	22	0	1	40	0	0
51052	22	0	1	40	0	0
53986	22	0	1	40	0	0
46707	22	0	1	40	0	0
42102	22	0	1	40	0	0
33324	22	0	1	40	0	0
46963	22	0	1	40	0	0
56673	22	0	1	40	0	0
43557	22	0	1	40	0	0
60099	22	0	1	40	0	0
60357	22	0	1	40	0	0
47401	22	0	1	40	0	0
36350	22	0	1	40	0	0
38797	22	0	1	40	0	0
60251	22	0	1	40	0	0
54454	22	0	1	40	0	0
33387	22	0	1	40	0	0
46066	22	0	1	40	0	0
60942	22	0	1	40	0	0
36649	22	0	1	40	0	0
45362	22	0	1	40	0	0
40646	22	0	1	40	0	0
55195	22	0	1	40	0	0
49522	22	0	1	40	0	0
58824	22	0	1	40	0	0
37355	22	0	1	40	0	0
53190	22	0	1	40	0	0
46340	22	0	1	40	0	0
60798	22	0	1	40	0	0
35710	22	0	1	40	0	0
44642	22	0	1	40	0	0
51168	22	0	1	40	0	0
57641	22	0	1	40	0	0
38728	22	0	1	40	0	0
52631	22	0	1	40	0	0
41017	22	0	1	40	0	0
46816	22	0	1	40	0	0
53169	22	0	1	40	0	0
46580	22	0	1	40	0	0
39180	22	0	1	40	0	0
53821	22	0	1	40	0	0
60677	22	0	1	40	0	0
36953	22	0	1	40	0	0
39251	22	0	1	40	0	0
42579	22	0	1	40	0	0
45548	22	0	1	40	0	0
42127	22	0	1	40	0	0
33920	22	0	1	40	0	0
33872	22	0	1	40	0	0
57115	22	0	1	40	0	0
59181	22	0	1	40	0	0
53935	22	0	1	40	0	0
42424	22	0	1	40	0	0
59801	22	0	1	40	0	0
52213	22	0	1	40	0	0
33524	22	0	1	40	0	0
57917	22	0	1	40	0	0
55566	22	0	1	40	0	0
38626	22	0	1	40	0	0
55872	22	0	1	40	0	0
45876	22	0	1	40	0	0
34235	22	0	1	40	0	0
50685	22	0	1	40	0	0
35095	22	0	1	40	0	0
53074	22	0	1	40	0	0
35187	22	0	1	40	0	0
39410	22	0	1	40	0	0
57990	22	0	1	40	0	0
60665	22	0	1	40	0	0
38542	22	0	1	40	0	0
52275	22	0	1	40	0	0
41172	22	0	1	40	0	0
56623	22	0	1	40	0	0
54140	22	0	1	40	0	0
54463	22	0	1	40	0	0
38054	22	0	1	40	0	0
36656	22	0	1	40	0	0
51161	22	0	1	40	0	0
39804	22	0	1	40	0	0
57745	22	0	1	40	0	0
59979	22	0	1	40	0	0
34029	22	0	1	40	0	0
37741	22	0	1	40	0	0
58956	22	0	1	40	0	0
33048	22	0	1	40	0	0
38828	22	0	1	40	0	0
57167	22	0	1	40	0	0
41352	22	0	1	40	0	0
33243	22	0	1	40	0	0
54246	22	0	1	40	0	0
36083	22	0	1	40	0	0
42635	22	0	1	40	0	0
58084	22	0	1	40	0	0
48860	22	0	1	40	0	0
53253	22	0	1	40	0	0
58021	22	0	1	40	0	0
39941	22	0	1	40	0	0
34498	22	0	1	40	0	0
40771	22	0	1	40	0	0
47960	22	0	1	40	0	0
58771	22	0	1	40	0	0
39486	22	0	1	40	0	0
53347	22	0	1	40	0	0
49536	22	0	1	40	0	0
53248	22	0	1	40	0	0
56825	22	0	1	40	0	0
57996	22	0	1	40	0	0
55711	22	0	1	40	0	0
59409	22	0	1	40	0	0
60259	22	0	1	40	0	0
47422	22	0	1	40	0	0
48299	22	0	1	40	0	0
52435	22	0	1	40	0	0
52801	22	0	1	40	0	0
44752	22	0	1	40	0	0
59935	22	0	1	40	0	0
59470	22	0	1	40	0	0
43725	22	0	1	40	0	0
47604	22	0	1	40	0	0
46204	22	0	1	40	0	0
43696	22	0	1	40	0	0
58707	22	0	1	40	0	0
44280	22	0	1	40	0	0
37328	22	0	1	40	0	0
38744	22	0	1	40	0	0
49551	22	0	1	40	0	0
38917	22	0	1	40	0	0
58169	22	0	1	40	0	0
56322	22	0	1	40	0	0
58002	22	0	1	40	0	0
47353	22	0	1	40	0	0
48690	22	0	1	40	0	0
41164	22	0	1	40	0	0
35128	22	0	1	40	0	0
42725	22	0	1	40	0	0
58649	22	0	1	40	0	0
53968	22	0	1	40	0	0
39120	22	0	1	40	0	0
56413	22	0	1	40	0	0
46575	22	0	1	40	0	0
37837	22	0	1	40	0	0
49166	22	0	1	40	0	0
40425	22	0	1	40	0	0
35330	22	0	1	40	0	0
42840	22	0	1	40	0	0
38370	22	0	1	40	0	0
57087	22	0	1	40	0	0
32969	22	0	1	40	0	0
42727	22	0	1	40	0	0
42531	22	0	1	40	0	0
54310	22	0	1	40	0	0
50977	22	0	1	40	0	0
44489	22	0	1	40	0	0
54836	22	0	1	40	0	0
37609	22	0	1	40	0	0
53297	22	0	1	40	0	0
37519	22	0	1	40	0	0
36733	22	0	1	40	0	0
33649	22	0	1	40	0	0
38582	22	0	1	40	0	0
56427	22	0	1	40	0	0
36622	22	0	1	40	0	0
60102	22	0	1	40	0	0
52136	22	0	1	40	0	0
33474	22	0	1	40	0	0
49284	22	0	1	40	0	0
40103	22	0	1	40	0	0
60757	22	0	1	40	0	0
33506	22	0	1	40	0	0
35322	22	0	1	40	0	0
58614	22	0	1	40	0	0
38404	22	0	1	40	0	0
43285	22	0	1	40	0	0
48210	22	0	1	40	0	0
51012	22	0	1	40	0	0
58784	22	0	1	40	0	0
50154	22	0	1	40	0	0
53486	22	0	1	40	0	0
55164	22	0	1	40	0	0
53691	22	0	1	40	0	0
42109	22	0	1	40	0	0
54432	22	0	1	40	0	0
40214	22	0	1	40	0	0
40936	22	0	1	40	0	0
42932	22	0	1	40	0	0
58031	22	0	1	40	0	0
48610	22	0	1	40	0	0
35757	22	0	1	40	0	0
60480	22	0	1	40	0	0
35055	22	0	1	40	0	0
54203	22	0	1	40	0	0
57246	22	0	1	40	0	0
33239	22	0	1	40	0	0
41272	22	0	1	40	0	0
50110	22	0	1	40	0	0
42146	22	0	1	40	0	0
48333	22	0	1	40	0	0
34537	22	0	1	40	0	0
56614	22	0	1	40	0	0
49784	22	0	1	40	0	0
39406	22	0	1	40	0	0
55059	22	0	1	40	0	0
59694	22	0	1	40	0	0
32896	22	0	1	40	0	0
43517	22	0	1	40	0	0
36812	22	0	1	40	0	0
58643	22	0	1	40	0	0
57364	22	0	1	40	0	0
48473	22	0	1	40	0	0
49829	22	0	1	40	0	0
52932	22	0	1	40	0	0
51767	22	0	1	40	0	0
36220	22	0	1	40	0	0
36283	22	0	1	40	0	0
42438	22	0	1	40	0	0
34320	22	0	1	40	0	0
46162	22	0	1	40	0	0
43259	22	0	1	40	0	0
47069	22	0	1	40	0	0
51209	22	0	1	40	0	0
33105	22	0	1	40	0	0
46239	22	0	1	40	0	0
37297	22	0	1	40	0	0
60705	22	0	1	40	0	0
51072	22	0	1	40	0	0
58927	22	0	1	40	0	0
53708	22	0	1	40	0	0
37925	22	0	1	40	0	0
43745	22	0	1	40	0	0
46778	22	0	1	40	0	0
44560	22	0	1	40	0	0
44925	22	0	1	40	0	0
54476	22	0	1	40	0	0
46572	22	0	1	40	0	0
48727	22	0	1	40	0	0
45630	22	0	1	40	0	0
33733	22	0	1	40	0	0
40137	22	0	1	40	0	0
58705	22	0	1	40	0	0
56856	22	0	1	40	0	0
58413	22	0	1	40	0	0
49273	22	0	1	40	0	0
38819	22	0	1	40	0	0
57544	22	0	1	40	0	0
57254	22	0	1	40	0	0
56924	22	0	1	40	0	0
48097	22	0	1	40	0	0
48525	22	0	1	40	0	0
47725	22	0	1	40	0	0
59382	22	0	1	40	0	0
56826	22	0	1	40	0	0
42138	22	0	1	40	0	0
46635	22	0	1	40	0	0
50063	22	0	1	40	0	0
38903	22	0	1	40	0	0
35387	22	0	1	40	0	0
42560	22	0	1	40	0	0
44680	22	0	1	40	0	0
47420	22	0	1	40	0	0
40689	22	0	1	40	0	0
33081	22	0	1	40	0	0
55470	22	0	1	40	0	0
40208	22	0	1	40	0	0
60833	22	0	1	40	0	0
51965	22	0	1	40	0	0
54999	22	0	1	40	0	0
33421	22	0	1	40	0	0
37094	22	0	1	40	0	0
60390	22	0	1	40	0	0
40563	22	0	1	40	0	0
40719	22	0	1	40	0	0
52106	22	0	1	40	0	0
48333	22	0	1	40	0	0
46155	22	0	1	40	0	0
50824	22	0	1	40	0	0
58413	22	0	1	40	0	0
45383	22	0	1	40	0	0
50130	22	0	1	40	0	0
54259	22	0	1	40	0	0
53488	22	0	1	40	0	0
59804	22	0	1	40	0	0
54615	22	0	1	40	0	0
53483	22	0	1	40	0	0
33472	22	0	1	40	0	0
40047	22	0	1	40	0	0
58992	22	0	1	40	0	0
41132	22	0	1	40	0	0
55413	22	0	1	40	0	0
38893	22	0	1	40	0	0
52029	22	0	1	40	0	0
39916	22	0	1	40	0	0
38252	22	0	1	40	0	0
54335	22	0	1	40	0	0
57997	22	0	1	40	0	0
40332	22	0	1	40	0	0
59796	22	0	1	40	0	0
58502	22	0	1	40	0	0
43642	22	0	1	40	0	0
48813	22	0	1	40	0	0
32951	22	0	1	40	0	0
46983	22	0	1	40	0	0
34222	22	0	1	40	0	0
39815	22	0	1	40	0	0
38144	22	0	1	40	0	0
57485	22	0	1	40	0	0
34839	22	0	1	40	0	0
44730	22	0	1	40	0	0
36799	22	0	1	40	0	0
35008	22	0	1	40	0	0
55248	22	0	1	40	0	0
50778	22	0	1	40	0	0
34216	22	0	1	40	0	0
59438	22	0	1	40	0	0
43426	22	0	1	40	0	0
51492	22	0	1	40	0	0
59485	22	0	1	40	0	0
46043	22	0	1	40	0	0
33134	22	0	1	40	0	0
59129	22	0	1	40	0	0
44422	22	0	1	40	0	0
42279	22	0	1	40	0	0
56686	22	0	1	40	0	0
43532	22	0	1	40	0	0
42370	22	0	1	40	0	0
45412	22	0	1	40	0	0
51860	22	0	1	40	0	0
47224	22	0	1	40	0	0
54084	22	0	1	40	0	0
35464	22	0	1	40	0	0
42468	22	0	1	40	0	0
35323	22	0	1	40	0	0
47557	22	0	1	40	0	0
36689	22	0	1	40	0	0
53280	22	0	1	40	0	0
51636	22	0	1	40	0	0
36853	22	0	1	40	0	0
56386	22	0	1	40	0	0
40279	22	0	1	40	0	0
34723	22	0	1	40	0	0
49514	22	0	1	40	0	0
44673	22	0	1	40	0	0
38760	22	0	1	40	0	0
56827	22	0	1	40	0	0
39597	22	0	1	40	0	0
47332	22	0	1	40	0	0
50038	22	0	1	40	0	0
57303	22	0	1	40	0	0
51594	22	0	1	40	0	0
36303	22	0	1	40	0	0
34735	22	0	1	40	0	0
60986	22	0	1	40	0	0
35391	22	0	1	40	0	0
39965	22	0	1	40	0	0
53432	22	0	1	40	0	0
58554	22	0	1	40	0	0
60366	22	0	1	40	0	0
44254	22	0	1	40	0	0
44800	22	0	1	40	0	0
37708	22	0	1	40	0	0
46873	22	0	1	40	0	0
43811	22	0	1	40	0	0
43037	22	0	1	40	0	0
47147	22	0	1	40	0	0
54057	22	0	1	40	0	0
35429	22	0	1	40	0	0
59249	22	0	1	40	0	0
49377	22	0	1	40	0	0
50153	22	0	1	40	0	0
58205	22	0	1	40	0	0
40061	22	0	1	40	0	0
40632	22	0	1	40	0	0
51705	22	0	1	40	0	0
53153	22	0	1	40	0	0
56463	22	0	1	40	0	0
48192	22	0	1	40	0	0
54320	22	0	1	40	0	0
52638	22	0	1	40	0	0
60745	22	0	1	40	0	0
50815	22	0	1	40	0	0
59292	22	0	1	40	0	0
47363	22	0	1	40	0	0
36678	22	0	1	40	0	0
50193	22	0	1	40	0	0
36605	22	0	1	40	0	0
34023	22	0	1	40	0	0
37000	22	0	1	40	0	0
52098	22	0	1	40	0	0
55681	22	0	1	40	0	0
52553	22	0	1	40	0	0
45347	22	0	1	40	0	0
52587	22	0	1	40	0	0
52586	22	0	1	40	0	0
52484	22	0	1	40	0	0
43563	22	0	1	40	0	0
55431	22	0	1	40	0	0
43424	22	0	1	40	0	0
51949	22	0	1	40	0	0
58877	22	0	1	40	0	0
37317	22	0	1	40	0	0
46444	22	0	1	40	0	0
56024	22	0	1	40	0	0
36484	22	0	1	40	0	0
47541	22	0	1	40	0	0
36730	22	0	1	40	0	0
39148	22	0	1	40	0	0
33525	22	0	1	40	0	0
53551	22	0	1	40	0	0
41105	22	0	1	40	0	0
44560	22	0	1	40	0	0
45597	22	0	1	40	0	0
51203	22	0	1	40	0	0
36549	22	0	1	40	0	0
60270	22	0	1	40	0	0
33369	22	0	1	40	0	0
49465	22	0	1	40	0	0
59558	22	0	1	40	0	0
34335	22	0	1	40	0	0
51469	22	0	1	40	0	0
39051	22	0	1	40	0	0
45112	22	0	1	40	0	0
54237	22	0	1	40	0	0
52403	22	0	1	40	0	0
33376	22	0	1	40	0	0
56493	22	0	1	40	0	0
55421	22	0	1	40	0	0
47890	22	0	1	40	0	0
41604	22	0	1	40	0	0
49327	22	0	1	40	0	0
57405	22	0	1	40	0	0
49910	22	0	1	40	0	0
55549	22	0	1	40	0	0
53648	22	0	1	40	0	0
41535	22	0	1	40	0	0
45985	22	0	1	40	0	0
41243	22	0	1	40	0	0
36605	22	0	1	40	0	0
55091	22	0	1	40	0	0
35808	22	0	1	40	0	0
57840	22	0	1	40	0	0
59429	22	0	1	40	0	0
53925	22	0	1	40	0	0
47036	22	0	1	40	0	0
38619	22	0	1	40	0	0
47301	22	0	1	40	0	0
48496	22	0	1	40	0	0
44181	22	0	1	40	0	0
47593	22	0	1	40	0	0
36555	22	0	1	40	0	0
55268	22	0	1	40	0	0
39840	22	0	1	40	0	0
43812	22	0	1	40	0	0
49077	22	0	1	40	0	0
39919	22	0	1	40	0	0
52825	22	0	1	40	0	0
35293	22	0	1	40	0	0
56533	22	0	1	40	0	0
43211	22	0	1	40	0	0
33634	22	0	1	40	0	0
51985	22	0	1	40	0	0
56774	22	0	1	40	0	0
35913	22	0	1	40	0	0
39271	22	0	1	40	0	0
49887	22	0	1	40	0	0
41468	22	0	1	40	0	0
35791	22	0	1	40	0	0
38848	22	0	1	40	0	0
38728	22	0	1	40	0	0
43797	22	0	1	40	0	0
49783	22	0	1	40	0	0
54741	22	0	1	40	0	0
42826	22	0	1	40	0	0
45770	22	0	1	40	0	0
56350	22	0	1	40	0	0
54831	22	0	1	40	0	0
39830	22	0	1	40	0	0
39506	22	0	1	40	0	0
35320	22	0	1	40	0	0
54973	22	0	1	40	0	0
33603	22	0	1	40	0	0
50895	22	0	1	40	0	0
41486	22	0	1	40	0	0
56860	22	0	1	40	0	0
51915	22	0	1	40	0	0
34821	22	0	1	40	0	0
48394	22	0	1	40	0	0
40803	22	0	1	40	0	0
38568	22	0	1	40	0	0
38503	22	0	1	40	0	0
37555	22	0	1	40	0	0
34170	22	0	1	40	0	0
38812	22	0	1	40	0	0
43354	22	0	1	40	0	0
32956	22	0	1	40	0	0
59708	22	0	1	40	0	0
58981	22	0	1	40	0	0
38440	22	0	1	40	0	0
55193	22	0	1	40	0	0
53582	22	0	1	40	0	0
45268	22	0	1	40	0	0
33827	22	0	1	40	0	0
43503	22	0	1	40	0	0
41018	22	0	1	40	0	0
60977	22	0	1	40	0	0
49515	22	0	1	40	0	0
38052	22	0	1	40	0	0
55691	22	0	1	40	0	0
56234	22	0	1	40	0	0
55617	22	0	1	40	0	0
51974	22	0	1	40	0	0
33984	22	0	1	40	0	0
35455	22	0	1	40	0	0
43861	22	0	1	40	0	0
48858	22	0	1	40	0	0
53433	22	0	1	40	0	0
46667	22	0	1	40	0	0
59188	22	0	1	40	0	0
43094	22	0	1	40	0	0
55352	22	0	1	40	0	0
47947	22	0	1	40	0	0
57172	22	0	1	40	0	0
32986	22	0	1	40	0	0
38905	22	0	1	40	0	0
38269	22	0	1	40	0	0
55682	22	0	1	40	0	0
47454	22	0	1	40	0	0
43942	22	0	1	40	0	0
51147	22	0	1	40	0	0
35354	22	0	1	40	0	0
37742	22	0	1	40	0	0
34038	22	0	1	40	0	0
39508	22	0	1	40	0	0
43727	22	0	1	40	0	0
34965	22	0	1	40	0	0
42547	22	0	1	40	0	0
38036	22	0	1	40	0	0
51150	22	0	1	40	0	0
37180	22	0	1	40	0	0
48913	22	0	1	40	0	0
40711	22	0	1	40	0	0
33272	22	0	1	40	0	0
57564	22	0	1	40	0	0
47518	22	0	1	40	0	0
54721	22	0	1	40	0	0
35581	22	0	1	40	0	0
43853	22	0	1	40	0	0
51786	22	0	1	40	0	0
57322	22	0	1	40	0	0
34906	22	0	1	40	0	0
38772	22	0	1	40	0	0
49343	22	0	1	40	0	0
47391	22	0	1	40	0	0
41574	22	0	1	40	0	0
58095	22	0	1	40	0	0
57188	22	0	1	40	0	0
49473	22	0	1	40	0	0
46120	22	0	1	40	0	0
58398	22	0	1	40	0	0
36878	22	0	1	40	0	0
49604	22	0	1	40	0	0
49470	22	0	1	40	0	0
59701	22	0	1	40	0	0
44231	22	0	1	40	0	0
43680	22	0	1	40	0	0
35081	22	0	1	40	0	0
55240	22	0	1	40	0	0
60192	22	0	1	40	0	0
44933	22	0	1	40	0	0
33194	22	0	1	40	0	0
45576	22	0	1	40	0	0
51340	22	0	1	40	0	0
57277	22	0	1	40	0	0
39449	22	0	1	40	0	0
36260	22	0	1	40	0	0
41260	22	0	1	40	0	0
53806	22	0	1	40	0	0
50403	22	0	1	40	0	0
46793	22	0	1	40	0	0
42115	22	0	1	40	0	0
58549	22	0	1	40	0	0
54202	22	0	1	40	0	0
49196	22	0	1	40	0	0
33472	22	0	1	40	0	0
39284	22	0	1	40	0	0
53583	22	0	1	40	0	0
55721	22	0	1	40	0	0
39920	22	0	1	40	0	0
49482	22	0	1	40	0	0
56800	22	0	1	40	0	0
34435	22	0	1	40	0	0
45827	22	0	1	40	0	0
55543	22	0	1	40	0	0
33164	22	0	1	40	0	0
48477	22	0	1	40	0	0
37907	22	0	1	40	0	0
55410	22	0	1	40	0	0
60050	22	0	1	40	0	0
55940	22	0	1	40	0	0
49333	22	0	1	40	0	0
57897	22	0	1	40	0	0
49837	22	0	1	40	0	0
57119	22	0	1	40	0	0
60945	22	0	1	40	0	0
58749	22	0	1	40	0	0
59892	22	0	1	40	0	0
56538	22	0	1	40	0	0
45194	22	0	1	40	0	0
60195	22	0	1	40	0	0
50170	22	0	1	40	0	0
51146	22	0	1	40	0	0
57663	22	0	1	40	0	0
51377	22	0	1	40	0	0
40754	22	0	1	40	0	0
34807	22	0	1	40	0	0
